"","date","euro","chf","gbp"
"3594",2014-05-07,1.3927,0.8744,1.6965
"3595",2014-05-08,1.3953,0.8734,1.6968
"3596",2014-05-09,1.3781,0.8828,1.6896
"3597",2014-05-12,1.3765,0.8874,1.6889
"3598",2014-05-13,1.3703,0.8898,1.6832
"3599",2014-05-14,1.3719,0.8898,1.6773
"3600",2014-05-15,1.3659,0.8951,1.6754
"3601",2014-05-16,1.3696,0.8918,1.6797
"3602",2014-05-19,1.3715,0.8913,1.6818
"3603",2014-05-20,1.3702,0.8919,1.6827
"3604",2014-05-21,1.3676,0.8929,1.689
"3605",2014-05-22,1.3668,0.893,1.6865
"3606",2014-05-23,1.363,0.8964,1.6839
"3607",2014-05-27,1.3638,0.8956,1.6822
"3608",2014-05-28,1.3608,0.8978,1.6755
"3609",2014-05-29,1.3612,0.8968,1.6725
"3610",2014-05-30,1.3607,0.8968,1.673
"3611",2014-06-02,1.3611,0.8976,1.6754
"3612",2014-06-03,1.3645,0.898,1.6744
"3613",2014-06-04,1.3627,0.8961,1.6742
"3614",2014-06-05,1.3567,0.8959,1.6765
"3615",2014-06-06,1.3642,0.8932,1.6813
"3616",2014-06-09,1.3608,0.8949,1.6809
"3617",2014-06-10,1.3547,0.9001,1.6779
"3618",2014-06-11,1.3547,0.9003,1.678
"3619",2014-06-12,1.3528,0.9001,1.6825
"3620",2014-06-13,1.3534,0.8981,1.695
"3621",2014-06-16,1.3532,0.8991,1.6968
"3622",2014-06-17,1.3568,0.8983,1.6985
"3623",2014-06-18,1.3563,0.8982,1.6945
"3624",2014-06-19,1.362,0.8931,1.7019
"3625",2014-06-20,1.3588,0.8949,1.7043
"3626",2014-06-23,1.3596,0.8958,1.7025
"3627",2014-06-24,1.3618,0.8937,1.6993
"3628",2014-06-25,1.3615,0.8943,1.6971
"3629",2014-06-26,1.3606,0.8934,1.7028
"3630",2014-06-27,1.362,0.8936,1.7025
"3631",2014-06-30,1.3658,0.8903,1.7035
"3632",2014-07-01,1.3688,0.887,1.7136
"3633",2014-07-02,1.3656,0.8884,1.7161
"3634",2014-07-03,1.3646,0.8899,1.7137
"3635",2014-07-07,1.3592,0.8946,1.712
"3636",2014-07-08,1.3589,0.8943,1.7119
"3637",2014-07-09,1.3603,0.8928,1.7111
"3638",2014-07-10,1.3604,0.8918,1.7112
"3639",2014-07-11,1.3595,0.8927,1.7135
"3640",2014-07-14,1.3627,0.891,1.711
"3641",2014-07-15,1.3613,0.8925,1.7152
"3642",2014-07-16,1.3532,0.8979,1.7131
"3643",2014-07-17,1.3525,0.8979,1.711
"3644",2014-07-18,1.3525,0.8982,1.7096
"3645",2014-07-21,1.3518,0.8983,1.7078
"3646",2014-07-22,1.3481,0.9013,1.7068
"3647",2014-07-23,1.3465,0.9021,1.7049
"3648",2014-07-24,1.3472,0.9019,1.7013
"3649",2014-07-25,1.344,0.9035,1.6986
"3650",2014-07-28,1.3433,0.9042,1.6986
"3651",2014-07-29,1.3429,0.9043,1.6955
"3652",2014-07-30,1.3401,0.9075,1.6935
"3653",2014-07-31,1.3379,0.9092,1.6883
"3654",2014-08-01,1.3395,NA,1.6836
"3655",2014-08-04,1.3422,0.9064,1.6818
"3656",2014-08-05,1.3382,0.9092,1.6871
"3657",2014-08-06,1.3345,0.9111,1.683
"3658",2014-08-07,1.3368,0.9084,1.6864
"3659",2014-08-08,1.3388,0.9056,1.6805
"3660",2014-08-11,1.3386,0.906,1.6782
"3661",2014-08-12,1.3346,0.9101,1.6779
"3662",2014-08-13,1.336,0.9085,1.6715
"3663",2014-08-14,1.3373,0.9062,1.6683
"3664",2014-08-15,1.3388,0.9058,1.6691
"3665",2014-08-18,1.3383,0.9045,1.6725
"3666",2014-08-19,1.3354,0.9068,1.6647
"3667",2014-08-20,1.3284,0.9117,1.664
"3668",2014-08-21,1.3262,0.9128,1.6588
"3669",2014-08-22,1.3267,0.9117,1.6573
"3670",2014-08-25,1.32,0.9159,1.6583
"3671",2014-08-26,1.3192,0.9151,1.6572
"3672",2014-08-27,1.3177,0.9162,1.6579
"3673",2014-08-28,1.3178,0.915,1.658
"3674",2014-08-29,1.3188,0.9145,1.6592
"3675",2014-09-02,1.3115,0.9204,1.6536
"3676",2014-09-03,1.3151,0.9185,1.6465
"3677",2014-09-04,1.3015,0.9199,1.6451
"3678",2014-09-05,1.2948,0.9311,1.6312
"3679",2014-09-08,1.2947,0.9318,1.6121
"3680",2014-09-09,1.2902,0.9354,1.613
"3681",2014-09-10,1.2929,0.9325,1.6126
"3682",2014-09-11,1.2928,0.9371,1.6241
"3683",2014-09-12,1.2931,0.935,1.624
"3684",2014-09-15,1.2911,0.9361,1.6246
"3685",2014-09-16,1.2949,0.9339,1.6192
"3686",2014-09-17,1.2956,0.9342,1.6307
"3687",2014-09-18,1.2872,0.9383,1.6335
"3688",2014-09-19,1.2852,0.9383,1.6387
"3689",2014-09-22,1.2845,0.9404,1.6326
"3690",2014-09-23,1.2892,0.9373,1.6385
"3691",2014-09-24,1.2826,0.94,1.6407
"3692",2014-09-25,1.2712,0.9494,1.6303
"3693",2014-09-26,1.2732,0.9474,1.6318
"3694",2014-09-29,1.2701,0.9514,1.6231
"3695",2014-09-30,1.2583,0.9581,1.618
"3696",2014-10-01,1.2603,0.9587,1.619
"3697",2014-10-02,1.2631,0.9559,1.6148
"3698",2014-10-03,1.2616,0.9579,1.607
"3699",2014-10-06,1.2565,0.9655,1.5984
"3700",2014-10-07,1.2607,0.9612,1.6063
"3701",2014-10-08,1.2645,0.958,1.6077
"3702",2014-10-09,1.2763,0.9493,1.6214
"3703",2014-10-10,1.2638,0.9546,1.6057
"3704",2014-10-14,1.2646,0.9549,1.595
"3705",2014-10-15,1.2666,0.9554,1.5919
"3706",2014-10-16,1.2749,0.9464,1.5985
"3707",2014-10-17,1.2823,0.9424,1.6104
"3708",2014-10-20,1.2773,0.9444,1.6123
"3709",2014-10-21,1.2762,0.946,1.6147
"3710",2014-10-22,1.2693,0.9501,1.6053
"3711",2014-10-23,1.2669,0.9523,1.6007
"3712",2014-10-24,1.2659,0.9534,1.604
"3713",2014-10-27,1.2679,0.9513,1.6095
"3714",2014-10-28,1.2748,0.9499,1.6114
"3715",2014-10-29,1.2737,0.9469,1.6116
"3716",2014-10-30,1.2598,0.9579,1.5986
"3717",2014-10-31,1.2524,0.9589,1.6004
"3718",2014-11-03,1.2493,0.965,1.6001
"3719",2014-11-04,1.2514,0.963,1.5999
"3720",2014-11-05,1.248,0.9651,1.589
"3721",2014-11-06,1.2517,0.9626,1.5955
"3722",2014-11-07,1.2393,0.9714,1.583
"3723",2014-11-10,1.2486,0.9637,1.59
"3724",2014-11-11,1.2424,0.9687,1.5866
"3725",2014-11-12,1.2467,0.9647,1.5841
"3726",2014-11-13,1.2456,0.9642,1.5753
"3727",2014-11-14,1.2436,0.9655,1.5655
"3728",2014-11-17,1.2496,0.9617,1.5642
"3729",2014-11-18,1.2514,0.9601,1.5668
"3730",2014-11-19,1.2535,0.9587,1.5684
"3731",2014-11-20,1.2539,0.9582,1.5688
"3732",2014-11-21,1.2422,0.9682,1.5664
"3733",2014-11-24,1.241,0.9691,1.5689
"3734",2014-11-25,1.2424,0.967,1.567
"3735",2014-11-26,1.2475,0.966,1.5745
"3736",2014-12-01,1.2469,0.9649,1.5708
"3737",2014-12-02,1.2424,0.9679,1.5681
"3738",2014-12-03,1.2331,0.9762,1.5658
"3739",2014-12-04,1.2311,0.9777,1.5679
"3740",2014-12-05,1.2362,0.9734,1.5678
"3741",2014-12-08,1.2258,0.98,1.562
"3742",2014-12-09,1.2369,0.9735,1.5631
"3743",2014-12-10,1.2392,0.9714,1.5694
"3744",2014-12-11,1.2428,0.9644,1.5685
"3745",2014-12-12,1.245,0.9641,1.5718
"3746",2014-12-15,1.2426,0.9664,1.5666
"3747",2014-12-16,1.2537,0.9587,1.5737
"3748",2014-12-17,1.2448,0.9643,1.5731
"3749",2014-12-18,1.2285,0.978,1.5654
"3750",2014-12-19,1.2279,0.9813,1.5622
"3751",2014-12-22,1.2259,0.9817,1.5613
"3752",2014-12-23,1.2213,0.9839,1.5558
"3753",2014-12-24,1.2219,0.9858,1.5543
"3754",2014-12-29,1.2197,0.9865,1.5546
"3755",2014-12-30,1.216,0.9889,1.5535
"3756",2014-12-31,1.2141,0.9891,1.5608
"3757",2015-01-05,1.1915,1.0094,1.5254
"3758",2015-01-06,1.1914,1.0101,1.5193
"3759",2015-01-07,1.1831,1.016,1.5121
"3760",2015-01-08,1.1768,1.0205,1.5062
"3761",2015-01-09,1.1813,1.0166,1.515
"3762",2015-01-12,1.1804,1.0175,1.514
"3763",2015-01-13,1.1782,1.0185,1.5142
"3764",2015-01-14,1.1775,1.0221,1.5192
"3765",2015-01-15,1.1708,0.8756,1.5235
"3766",2015-01-16,1.1588,0.8753,1.5203
"3767",2015-01-20,1.1579,0.8724,1.5143
"3768",2015-01-21,1.1593,0.866,1.5116
"3769",2015-01-22,1.1618,0.8549,1.5179
"3770",2015-01-23,1.1198,0.8739,1.4972
"3771",2015-01-26,1.1244,0.8906,1.5014
"3772",2015-01-27,1.1306,0.9021,1.508
"3773",2015-01-28,1.1344,0.9017,1.5195
"3774",2015-01-29,1.1315,0.9161,1.513
"3775",2015-01-30,1.1305,0.9237,1.5082
"3776",2015-02-02,1.131,0.9313,1.5025
"3777",2015-02-03,1.1376,0.9277,1.506
"3778",2015-02-04,1.1446,0.9269,1.5205
"3779",2015-02-05,1.141,0.9279,1.5245
"3780",2015-02-06,1.1447,0.9217,1.5332
"3781",2015-02-09,1.1275,0.9262,1.5221
"3782",2015-02-10,1.1297,0.9253,1.5214
"3783",2015-02-11,1.1314,0.9267,1.5292
"3784",2015-02-12,1.1328,0.9312,1.5338
"3785",2015-02-13,1.1381,0.9287,1.5386
"3786",2015-02-17,1.1415,NA,1.539
"3787",2015-02-18,1.1372,0.9399,1.5422
"3788",2015-02-19,1.1387,0.9475,1.5456
"3789",2015-02-20,1.1298,0.9512,1.5368
"3790",2015-02-23,1.1298,0.9493,1.5361
"3791",2015-02-24,1.1328,0.9494,1.5447
"3792",2015-02-25,1.1346,0.9496,1.5498
"3793",2015-02-26,1.1317,0.9466,1.5515
"3794",2015-02-27,1.124,0.9488,1.5429
"3795",2015-03-02,1.1227,0.9561,1.5404
"3796",2015-03-03,1.1168,0.9606,1.5366
"3797",2015-03-04,1.1124,0.9623,1.5341
"3798",2015-03-05,1.1069,0.969,1.5244
"3799",2015-03-06,1.0963,0.9779,1.5176
"3800",2015-03-09,1.086,0.9843,1.5103
"3801",2015-03-10,1.0738,0.9944,1.5043
"3802",2015-03-11,1.0578,1.006,1.5053
"3803",2015-03-12,1.0613,1.001,1.4986
"3804",2015-03-13,1.0572,1.0076,1.4802
"3805",2015-03-16,1.0557,1.0049,1.4786
"3806",2015-03-17,1.0635,1.0028,1.475
"3807",2015-03-18,1.0592,1.0028,1.4635
"3808",2015-03-19,1.0677,0.9893,1.4895
"3809",2015-03-20,1.0776,0.9862,1.4776
"3810",2015-03-23,1.0912,0.9724,1.491
"3811",2015-03-24,1.095,0.9571,1.4911
"3812",2015-03-25,1.0985,0.957,1.4915
"3813",2015-03-26,1.0973,0.954,1.4929
"3814",2015-03-27,1.0856,0.9655,1.4905
"3815",2015-03-30,1.0845,NA,1.4801
"3816",2015-03-31,1.0759,0.9728,1.48
"3817",2015-04-01,1.0755,0.9684,1.4774
"3818",2015-04-02,1.083,0.9611,1.4785
"3819",2015-04-07,1.0847,0.9614,1.4887
"3820",2015-04-08,1.0862,0.9604,1.4943
"3821",2015-04-09,1.0774,0.9708,1.4826
"3822",2015-04-10,1.057,0.9813,1.4625
"3823",2015-04-13,1.0552,0.9858,1.4598
"3824",2015-04-14,1.0564,0.9776,1.4649
"3825",2015-04-15,1.0579,0.9759,1.4738
"3826",2015-04-16,1.0711,0.9637,1.4907
"3827",2015-04-17,1.0814,0.9509,1.5028
"3828",2015-04-20,1.0723,0.9594,1.4917
"3829",2015-04-21,1.07,0.9596,1.4879
"3830",2015-04-22,1.0743,0.9535,1.5037
"3831",2015-04-23,1.0772,0.9644,1.5005
"3832",2015-04-24,1.0824,0.9546,1.5115
"3833",2015-04-27,1.0822,0.9557,1.5133
"3834",2015-04-28,1.0927,0.9562,1.5289
"3835",2015-04-29,1.1002,0.9549,1.5368
"3836",2015-04-30,1.1215,0.9357,1.5426
"3837",2015-05-05,1.1117,0.9337,1.5132
"3838",2015-05-06,1.123,0.9238,1.5225
"3839",2015-05-07,1.1305,0.908,1.5219
"3840",2015-05-08,1.1221,0.9244,1.5424
"3841",2015-05-11,1.1142,0.9318,1.548
"3842",2015-05-12,1.1239,0.9235,1.5672
"3843",2015-05-13,1.1221,0.9279,1.5682
"3844",2015-05-14,1.1419,0.9086,1.5797
"3845",2015-05-15,1.1328,0.9201,1.5723
"3846",2015-05-18,1.1389,0.9175,1.5684
"3847",2015-05-19,1.118,0.9305,1.552
"3848",2015-05-20,1.1118,0.9393,1.5521
"3849",2015-05-21,1.1133,0.9322,1.5688
"3850",2015-05-22,1.1164,0.9304,1.5645
"3851",2015-05-26,1.0926,0.9483,1.5414
"3852",2015-05-27,1.0863,0.9502,1.5385
"3853",2015-05-28,1.0896,0.9464,1.5292
"3854",2015-05-29,1.097,0.9417,1.5248
"3855",2015-06-01,1.0944,0.9455,1.5206
"3856",2015-06-02,1.1029,0.9402,1.5238
"3857",2015-06-03,1.1134,0.9369,1.5284
"3858",2015-06-04,1.1317,0.9298,1.5433
"3859",2015-06-05,1.1218,0.9345,1.53
"3860",2015-06-08,1.1162,0.9399,1.5237
"3861",2015-06-09,1.1249,0.9285,1.5291
"3862",2015-06-10,1.1279,0.9297,1.5463
"3863",2015-06-11,1.1232,0.9342,1.5467
"3864",2015-06-12,1.122,0.9351,1.5504
"3865",2015-06-15,1.1218,0.9334,1.5498
"3866",2015-06-16,1.1215,0.9311,1.5584
"3867",2015-06-17,1.1279,0.9289,1.5743
"3868",2015-06-18,1.1404,0.9174,1.5903
"3869",2015-06-19,1.1299,0.9234,1.5843
"3870",2015-06-22,1.1345,0.9207,1.5818
"3871",2015-06-23,1.1204,0.9325,1.5778
"3872",2015-06-24,1.1213,0.932,1.5756
"3873",2015-06-25,1.1206,0.9393,1.5711
"3874",2015-06-26,1.1202,0.9311,1.5741
"3875",2015-06-29,1.1133,0.9341,1.5693
"3876",2015-06-30,1.1189,0.9302,1.5718
"3877",2015-07-01,1.11,0.9421,1.5659
"3878",2015-07-02,1.1066,0.9498,1.5595
"3879",2015-07-06,1.1008,0.9455,1.5558
"3880",2015-07-07,1.0931,0.9484,1.5459
"3881",2015-07-08,1.1024,0.9455,1.5362
"3882",2015-07-09,1.1054,0.9502,1.5383
"3883",2015-07-10,1.1185,0.936,1.5523
"3884",2015-07-13,1.1049,0.947,1.5559
"3885",2015-07-14,1.1031,0.946,1.5572
"3886",2015-07-15,1.1009,0.9472,1.5634
"3887",2015-07-16,1.0867,0.9571,1.5614
"3888",2015-07-17,1.0889,0.9589,1.5603
"3889",2015-07-20,1.0852,0.9629,1.5563
"3890",2015-07-21,1.0867,0.961,1.5545
"3891",2015-07-22,1.0902,0.9598,1.5606
"3892",2015-07-23,1.0999,0.9551,1.5593
"3893",2015-07-24,1.0939,0.9608,1.5493
"3894",2015-07-27,1.1058,0.9567,1.5512
"3895",2015-07-28,1.1025,0.9653,1.5591
"3896",2015-07-29,1.103,0.9619,1.5641
"3897",2015-07-30,1.0955,0.9712,1.5618
"3898",2015-07-31,1.0967,0.9623,1.5574
"3899",2015-08-03,1.0951,0.9672,1.56
"3900",2015-08-04,1.0973,0.9684,1.5596
"3901",2015-08-05,1.0883,0.9795,1.5591
"3902",2015-08-06,1.0885,0.9821,1.5588
"3903",2015-08-07,1.0941,0.9831,1.551
"3904",2015-08-10,1.096,0.985,1.5471
"3905",2015-08-11,1.1055,0.9847,1.5577
"3906",2015-08-12,1.1155,0.976,1.5587
"3907",2015-08-13,1.1109,0.9791,1.5626
"3908",2015-08-14,1.1171,0.9738,1.563
"3909",2015-08-17,1.11,0.9771,1.563
"3910",2015-08-18,1.106,0.9781,1.5704
"3911",2015-08-19,1.1041,0.9732,1.567
"3912",2015-08-20,1.1183,0.9626,1.5649
"3913",2015-08-21,1.1281,0.9534,1.5687
"3914",2015-08-24,1.1497,0.9399,1.5717
"3915",2015-08-25,1.1506,0.942,1.5792
"3916",2015-08-26,1.1402,0.9441,1.5625
"3917",2015-08-27,1.1284,0.9541,1.5453
"3918",2015-08-28,1.1268,0.96,1.5389
"3919",2015-09-01,1.1236,0.9625,1.5353
"3920",2015-09-02,1.1255,0.9649,1.5276
"3921",2015-09-03,1.1229,0.9708,1.5281
"3922",2015-09-04,1.1138,0.9744,1.5227
"3923",2015-09-08,1.1162,0.9781,1.5372
"3924",2015-09-09,1.1139,0.9764,1.536
"3925",2015-09-10,1.1185,0.9771,1.5386
"3926",2015-09-11,1.1268,0.9773,1.5419
"3927",2015-09-14,1.1305,0.9696,1.5431
"3928",2015-09-15,1.132,0.97,1.5428
"3929",2015-09-16,1.1228,0.9754,1.543
"3930",2015-09-17,1.1312,0.9686,1.5531
"3931",2015-09-18,1.1419,0.9549,1.5638
"3932",2015-09-21,1.125,0.9672,1.5533
"3933",2015-09-22,1.1155,0.9737,1.544
"3934",2015-09-23,1.115,0.976,1.5314
"3935",2015-09-24,1.1241,0.9743,1.5269
"3936",2015-09-25,1.1151,0.9756,1.5219
"3937",2015-09-28,1.117,0.9804,1.5197
"3938",2015-09-29,1.1204,0.9728,1.5191
"3939",2015-09-30,1.1203,0.9734,1.5199
"3940",2015-10-01,1.1153,0.9782,1.5134
"3941",2015-10-02,1.116,0.9792,1.5149
"3942",2015-10-05,1.1236,0.9719,1.5191
"3943",2015-10-06,1.1224,0.9748,1.5163
"3944",2015-10-07,1.1266,0.9674,1.5313
"3945",2015-10-08,1.1254,0.9676,1.5344
"3946",2015-10-09,1.1362,0.9605,1.5338
"3947",2015-10-13,1.1374,0.9599,1.5243
"3948",2015-10-14,1.141,0.9558,1.536
"3949",2015-10-15,1.1439,0.9508,1.5487
"3950",2015-10-16,1.136,0.9544,1.5449
"3951",2015-10-19,1.1333,0.9562,1.5494
"3952",2015-10-20,1.1373,0.9507,1.548
"3953",2015-10-21,1.1354,0.9581,1.5452
"3954",2015-10-22,1.1313,0.9623,1.5479
"3955",2015-10-23,1.1084,0.9742,1.5388
"3956",2015-10-26,1.1011,0.9817,1.5343
"3957",2015-10-27,1.1061,0.9842,1.5333
"3958",2015-10-28,1.1085,0.9847,1.5291
"3959",2015-10-29,1.093,0.9898,1.5262
"3960",2015-10-30,1.1017,0.9889,1.5349
"3961",2015-11-02,1.1032,0.987,1.5465
"3962",2015-11-03,1.0976,0.9902,1.5399
"3963",2015-11-04,1.0935,0.9901,1.542
"3964",2015-11-05,1.0883,0.9962,1.539
"3965",2015-11-06,1.0864,0.9961,1.5139
"3966",2015-11-09,1.0776,1.0028,1.5104
"3967",2015-11-10,1.0711,1.0046,1.5106
"3968",2015-11-11,1.0716,1.0065,1.5161
"3969",2015-11-12,1.0726,1.005,1.5185
"3970",2015-11-13,1.0764,1.0014,1.5221
"3971",2015-11-16,1.0723,1.0057,1.5195
"3972",2015-11-17,1.067,1.0128,1.5201
"3973",2015-11-18,1.0666,1.015,1.5212
"3974",2015-11-19,1.0687,1.0165,1.5265
"3975",2015-11-20,1.0688,1.0163,1.5272
"3976",2015-11-23,1.0631,1.0217,1.5126
"3977",2015-11-24,1.0651,1.0179,1.511
"3978",2015-11-25,1.0586,1.021,1.5061
"3979",2015-11-30,1.0579,1.0311,1.5006
"3980",2015-12-01,1.06,1.0288,1.5078
"3981",2015-12-02,1.0612,1.0264,1.5033
"3982",2015-12-03,1.0671,1.024,1.4933
"3983",2015-12-04,1.0902,0.9995,1.5116
"3984",2015-12-07,1.0809,1.0015,1.5063
"3985",2015-12-08,1.0875,0.9974,1.5
"3986",2015-12-09,1.0941,0.9917,1.5072
"3987",2015-12-10,1.0943,0.9862,1.5176
"3988",2015-12-11,1.095,0.987,1.515
"3989",2015-12-14,1.0983,0.9824,1.512
"3990",2015-12-15,1.099,0.9846,1.5156
"3991",2015-12-16,1.0933,0.9898,1.5025
"3992",2015-12-17,1.0841,0.9974,1.4916
"3993",2015-12-18,1.0836,0.9945,1.4918
"3994",2015-12-21,1.087,0.9948,1.4898
"3995",2015-12-22,1.0952,0.9902,1.4873
"3996",2015-12-23,1.0916,0.9886,1.4888
"3997",2015-12-24,1.0947,0.9863,1.4921
"3998",2015-12-29,1.0952,0.9886,1.4824
"3999",2015-12-30,1.0926,0.9905,1.481
"4000",2015-12-31,1.0887,0.9921,1.4819
"4001",2016-01-04,1.0898,0.9986,1.477
"4002",2016-01-05,1.0746,1.01,1.4669
"4003",2016-01-06,1.0742,1.0087,1.4663
"4004",2016-01-07,1.0868,1.0003,1.4566
"4005",2016-01-08,1.0861,0.9992,1.4602
"4006",2016-01-11,1.0888,0.9962,1.4568
"4007",2016-01-12,1.0836,1,1.4432
"4008",2016-01-13,1.0816,1.0075,1.4392
"4009",2016-01-14,1.0893,1.0019,1.4384
"4010",2016-01-15,1.0914,1.0042,1.4352
"4011",2016-01-19,1.0868,1.0063,1.4302
"4012",2016-01-20,1.0907,1.0027,1.4157
"4013",2016-01-21,1.0893,1.0055,1.4119
"4014",2016-01-22,1.0808,1.0122,1.4292
"4015",2016-01-25,1.0815,1.0145,1.4235
"4016",2016-01-26,1.0837,1.0162,1.4235
"4017",2016-01-27,1.0888,1.0156,1.4308
"4018",2016-01-28,1.0903,1.0139,1.4307
"4019",2016-01-29,1.092,1.0198,1.4304
"4020",2016-02-01,1.0884,1.0215,1.4272
"4021",2016-02-02,1.0919,1.0223,1.4424
"4022",2016-02-03,1.0933,1.0164,1.4499
"4023",2016-02-04,1.1206,1.001,1.4597
"4024",2016-02-05,1.1202,0.9916,1.4529
"4025",2016-02-08,1.1101,0.9959,1.4419
"4026",2016-02-09,1.1236,0.9803,1.4423
"4027",2016-02-10,1.1257,0.9738,1.4518
"4028",2016-02-11,1.1347,0.9701,1.4421
"4029",2016-02-12,1.1275,0.9747,1.4534
"4030",2016-02-16,1.1166,0.9873,1.4421
"4031",2016-02-17,1.1136,0.9903,1.4311
"4032",2016-02-18,1.1084,0.9945,1.437
"4033",2016-02-19,1.1096,0.9937,1.4288
"4034",2016-02-22,1.1026,0.9969,1.4122
"4035",2016-02-23,1.1002,0.9949,1.411
"4036",2016-02-24,1.0981,0.9943,1.3883
"4037",2016-02-25,1.1027,0.9911,1.3951
"4038",2016-02-26,1.1006,0.9914,1.3962
"4039",2016-02-29,1.0888,1.0019,1.3854
"4040",2016-03-01,1.0872,0.999,1.3972
"4041",2016-03-02,1.0856,0.999,1.4001
"4042",2016-03-03,1.0901,0.997,1.4055
"4043",2016-03-04,1.097,0.9926,1.4147
"4044",2016-03-07,1.0953,0.9998,1.4154
"4045",2016-03-08,1.1028,0.9938,1.4219
"4046",2016-03-09,1.0973,1.0015,1.4219
"4047",2016-03-10,1.0857,0.9983,1.4207
"4048",2016-03-11,1.109,0.9868,1.43
"4049",2016-03-14,1.1119,0.9876,1.4345
"4050",2016-03-15,1.1109,0.9871,1.416
"4051",2016-03-16,1.1064,0.9882,1.4097
"4052",2016-03-17,1.1311,0.9687,1.4363
"4053",2016-03-18,1.1279,0.9678,1.4468
"4054",2016-03-21,1.1271,0.9692,1.4393
"4055",2016-03-22,1.1212,0.9704,1.4293
"4056",2016-03-23,1.1171,0.9738,1.4175
"4057",2016-03-24,1.1154,0.9758,1.4122
"4058",2016-03-29,1.1194,0.9742,1.4263
"4059",2016-03-30,1.1324,0.9635,1.4407
"4060",2016-03-31,1.1385,0.962,1.4403
"4061",2016-04-01,1.1432,0.9591,1.4286
"4062",2016-04-04,1.138,0.9608,1.423
"4063",2016-04-05,1.1367,0.9584,1.4205
"4064",2016-04-06,1.1336,0.9601,1.4071
"4065",2016-04-07,1.1364,0.9566,1.4077
"4066",2016-04-08,1.1363,0.958,1.4069
"4067",2016-04-11,1.139,0.9563,1.4235
"4068",2016-04-12,1.1396,0.953,1.4317
"4069",2016-04-13,1.1298,0.9627,1.4248
"4070",2016-04-14,1.1252,0.9655,1.414
"4071",2016-04-15,1.1284,0.9679,1.4188
"4072",2016-04-18,1.1306,0.9655,1.4194
"4073",2016-04-19,1.1343,0.9638,1.437
"4074",2016-04-20,1.1379,0.9611,1.4376
"4075",2016-04-21,1.1355,0.9715,1.4376
"4076",2016-04-22,1.1263,0.9768,1.4377
"4077",2016-04-25,1.1264,0.9752,1.4454
"4078",2016-04-26,1.1287,0.9751,1.4565
"4079",2016-04-27,1.1303,0.9726,1.4608
"4080",2016-04-28,1.1358,0.9671,1.4552
"4081",2016-04-29,1.1403,0.9623,1.4614
"4082",2016-05-03,1.1569,0.9475,1.4672
"4083",2016-05-04,1.1505,0.9565,1.448
"4084",2016-05-05,1.1439,0.9643,1.4461
"4085",2016-05-06,1.1427,0.9687,1.4505
"4086",2016-05-09,1.1395,0.9695,1.4444
"4087",2016-05-10,1.1375,0.9739,1.4423
"4088",2016-05-11,1.1409,0.9742,1.4424
"4089",2016-05-12,1.1389,0.9707,1.4444
"4090",2016-05-13,1.1348,0.9724,1.4412
"4091",2016-05-16,1.1324,0.9765,1.4351
"4092",2016-05-17,1.1318,0.9786,1.4475
"4093",2016-05-18,1.1279,0.9836,1.4482
"4094",2016-05-19,1.1197,0.9894,1.4636
"4095",2016-05-20,1.1219,0.9912,1.4579
"4096",2016-05-23,1.1215,0.9904,1.4469
"4097",2016-05-24,1.1168,0.9916,1.4602
"4098",2016-05-25,1.1146,0.9916,1.4662
"4099",2016-05-26,1.1168,0.991,1.4695
"4100",2016-05-27,1.1168,0.9905,1.4654
"4101",2016-05-31,1.1154,0.9902,1.4618
"4102",2016-06-01,1.1174,0.99,1.4446
"4103",2016-06-02,1.1188,0.9869,1.4431
"4104",2016-06-03,1.1154,0.9918,1.4408
"4105",2016-06-06,1.1349,0.975,1.4392
"4106",2016-06-07,1.1348,0.966,1.4588
"4107",2016-06-08,1.1378,0.9626,1.4569
"4108",2016-06-09,1.1343,0.9613,1.4466
"4109",2016-06-10,1.1304,0.9635,1.442
"4110",2016-06-13,1.1268,0.966,1.4158
"4111",2016-06-14,1.1225,0.9658,1.4164
"4112",2016-06-15,1.123,0.9639,1.4195
"4113",2016-06-16,1.1174,0.9655,1.4129
"4114",2016-06-17,1.1254,0.9626,1.4256
"4115",2016-06-20,1.1332,0.9601,1.4623
"4116",2016-06-21,1.1314,0.9589,1.4751
"4117",2016-06-22,1.1283,0.9583,1.4679
"4118",2016-06-23,1.1389,0.9556,1.4892
"4119",2016-06-24,1.1066,0.977,1.3703
"4120",2016-06-27,1.0998,0.9768,1.321
"4121",2016-06-28,1.1073,0.9776,1.334
"4122",2016-06-29,1.109,0.9805,1.3422
"4123",2016-06-30,1.1102,0.976,1.3488
"4124",2016-07-01,1.1135,0.9743,1.3288
"4125",2016-07-05,1.1146,0.9714,1.316
"4126",2016-07-06,1.1069,0.9779,1.2981
"4127",2016-07-07,1.108,0.9769,1.3031
"4128",2016-07-08,1.107,0.98,1.2983
"4129",2016-07-11,1.1049,0.9833,1.2981
"4130",2016-07-12,1.1092,0.9819,1.3161
"4131",2016-07-13,1.1072,0.9847,1.3297
"4132",2016-07-14,1.1157,0.9799,1.322
"4133",2016-07-15,1.1128,0.9789,1.3372
"4134",2016-07-18,1.1053,0.9839,1.3233
"4135",2016-07-19,1.1035,0.9833,1.3168
"4136",2016-07-20,1.1013,0.9863,1.317
"4137",2016-07-21,1.1015,0.9867,1.3185
